X,Y,Bouguer
576,312,45.41962791
584,312,47.42582931
592,312,49.42718118
600,312,51.42224762
608,312,53.40924844
616,312,55.38600196
624,312,57.3498656
632,312,59.29767627
640,312,61.22569309
648,312,63.12954569
656,312,65.00419157
664,312,66.84388632
672,312,68.64217091
680,312,70.3918796
688,312,72.08517228
696,312,73.71359378
704,312,75.26816209
712,312,76.73948613
720,312,78.11791192
728,312,79.39369493
736,312,80.55719408
744,312,81.59908191
752,312,82.51056339
760,312,83.28359543
768,312,83.91109775
776,312,84.38714631
784,312,84.70714038
792,312,84.86793539
0,320,-84.86793539
8,320,-84.70714038
16,320,-84.38714631
24,320,-83.91109775
32,320,-83.28359543
40,320,-82.51056339
48,320,-81.59908191
56,320,-80.55719408
64,320,-79.39369493
72,320,-78.11791192
80,320,-76.73948613
88,320,-75.26816209
96,320,-73.71359378
104,320,-72.08517228
112,320,-70.3918796
120,320,-68.64217091
128,320,-66.84388632
136,320,-65.00419157
144,320,-63.12954569
152,320,-61.22569309
160,320,-59.29767627
168,320,-57.3498656
176,320,-55.38600196
184,320,-53.40924844
192,320,-51.42224762
200,320,-49.42718118
208,320,-47.42582931
216,320,-45.41962791
224,320,-43.40972201
232,320,-41.39701436
240,320,-39.38220874
248,320,-37.36584776
256,320,-35.34834512
264,320,-33.33001281
272,320,-31.31108354
280,320,-29.29172902
288,320,-27.27207457
296,320,-25.25221068
304,320,-23.23220198
312,320,-21.21209417
320,320,-19.19191919
328,320,-17.17171717
336,320,-15.15151515
344,320,-13.13131313
352,320,-11.11111111
360,320,-9.090909091
368,320,-7.070707071
376,320,-5.050505051
384,320,-3.03030303
392,320,-1.01010101
400,320,1.01010101
408,320,3.03030303
416,320,5.050505051
424,320,7.070707071
432,320,9.090909091
440,320,11.11111111
448,320,13.13131313
456,320,15.15151515
464,320,17.17171717
472,320,19.19191919
480,320,21.21209417
488,320,23.23220198
496,320,25.25221068
504,320,27.27207457
512,320,29.29172902
520,320,31.31108354
528,320,33.33001281
536,320,35.34834512
544,320,37.36584776
552,320,39.38220874
560,320,41.39701436
568,320,43.40972201
576,320,45.41962791
584,320,47.42582931
592,320,49.42718118
600,320,51.42224762
608,320,53.40924844
616,320,55.38600196
624,320,57.3498656
632,320,59.29767627
640,320,61.22569309
648,320,63.12954569
656,320,65.00419157
664,320,66.84388632
672,320,68.64217091
680,320,70.3918796
688,320,72.08517228
696,320,73.71359378
704,320,75.26816209
712,320,76.73948613
720,320,78.11791192
728,320,79.39369493
736,320,80.55719408
744,320,81.59908191
752,320,82.51056339
760,320,83.28359543
768,320,83.91109775
776,320,84.38714631
784,320,84.70714038
792,320,84.86793539
0,328,-84.86793539
8,328,-84.70714038
16,328,-84.38714631
24,328,-83.91109775
32,328,-83.28359543
40,328,-82.51056339
48,328,-81.59908191
56,328,-80.55719408
64,328,-79.39369493
72,328,-78.11791192
80,328,-76.73948613
88,328,-75.26816209
96,328,-73.71359378
104,328,-72.08517228
112,328,-70.3918796
120,328,-68.64217091
128,328,-66.84388632
136,328,-65.00419157
144,328,-63.12954569
152,328,-61.22569309
160,328,-59.29767627
168,328,-57.3498656
176,328,-55.38600196
184,328,-53.40924844
192,328,-51.42224762
200,328,-49.42718118
208,328,-47.42582931
216,328,-45.41962791
224,328,-43.40972201
232,328,-41.39701436
240,328,-39.38220874
248,328,-37.36584776
256,328,-35.34834512
264,328,-33.33001281
272,328,-31.31108354
280,328,-29.29172902
288,328,-27.27207457
296,328,-25.25221068
304,328,-23.23220198
312,328,-21.21209417
320,328,-19.19191919
328,328,-17.17171717
336,328,-15.15151515
344,328,-13.13131313
352,328,-11.11111111
360,328,-9.090909091
368,328,-7.070707071
376,328,-5.050505051
384,328,-3.03030303
392,328,-1.01010101
400,328,1.01010101
408,328,3.03030303
416,328,5.050505051
424,328,7.070707071
432,328,9.090909091
440,328,11.11111111
448,328,13.13131313
456,328,15.15151515
464,328,17.17171717
472,328,19.19191919
480,328,21.21209417
488,328,23.23220198
496,328,25.25221068
504,328,27.27207457
512,328,29.29172902
520,328,31.31108354
528,328,33.33001281
536,328,35.34834512
544,328,37.36584776
552,328,39.38220874
560,328,41.39701436
568,328,43.40972201
576,328,45.41962791
584,328,47.42582931
592,328,49.42718118
600,328,51.42224762
608,328,53.40924844
616,328,55.38600196
624,328,57.3498656
632,328,59.29767627
640,328,61.22569309
648,328,63.12954569
656,328,65.00419157
664,328,66.84388632
672,328,68.64217091
680,328,70.3918796
688,328,72.08517228
696,328,73.71359378
704,328,75.26816209
712,328,76.73948613
720,328,78.11791192
728,328,79.39369493
736,328,80.55719408
744,328,81.59908191
752,328,82.51056339
760,328,83.28359543
768,328,83.91109775
776,328,84.38714631
784,328,84.70714038
792,328,84.86793539
0,336,-84.86793539
8,336,-84.70714038
16,336,-84.38714631
24,336,-83.91109775
32,336,-83.28359543
40,336,-82.51056339
48,336,-81.59908191
56,336,-80.55719408
64,336,-79.39369493
72,336,-78.11791192
80,336,-76.73948613
88,336,-75.26816209
96,336,-73.71359378
104,336,-72.08517228
112,336,-70.3918796
120,336,-68.64217091
128,336,-66.84388632
136,336,-65.00419157
144,336,-63.12954569
152,336,-61.22569309
160,336,-59.29767627
168,336,-57.3498656
176,336,-55.38600196
184,336,-53.40924844
192,336,-51.42224762
200,336,-49.42718118
208,336,-47.42582931
216,336,-45.41962791
224,336,-43.40972201
232,336,-41.39701436
240,336,-39.38220874
248,336,-37.36584776
256,336,-35.34834512
264,336,-33.33001281
272,336,-31.31108354
280,336,-29.29172902
288,336,-27.27207457
296,336,-25.25221068
304,336,-23.23220198
312,336,-21.21209417
320,336,-19.19191919
328,336,-17.17171717
336,336,-15.15151515
344,336,-13.13131313
352,336,-11.11111111
360,336,-9.090909091
368,336,-7.070707071
376,336,-5.050505051
384,336,-3.03030303
392,336,-1.01010101
400,336,1.01010101
408,336,3.03030303
416,336,5.050505051
424,336,7.070707071
432,336,9.090909091
440,336,11.11111111
448,336,13.13131313
456,336,15.15151515
464,336,17.17171717
472,336,19.19191919
480,336,21.21209417
488,336,23.23220198
496,336,25.25221068
504,336,27.27207457
512,336,29.29172902
520,336,31.31108354
528,336,33.33001281
536,336,35.34834512
544,336,37.36584776
552,336,39.38220874
560,336,41.39701436
568,336,43.40972201
576,336,45.41962791
584,336,47.42582931
592,336,49.42718118
600,336,51.42224762
608,336,53.40924844
616,336,55.38600196
624,336,57.3498656
632,336,59.29767627
640,336,61.22569309
648,336,63.12954569
656,336,65.00419157
664,336,66.84388632
672,336,68.64217091
680,336,70.3918796
688,336,72.08517228
696,336,73.71359378
704,336,75.26816209
712,336,76.73948613
720,336,78.11791192
728,336,79.39369493
736,336,80.55719408
744,336,81.59908191
752,336,82.51056339
760,336,83.28359543
768,336,83.91109775
776,336,84.38714631
784,336,84.70714038
792,336,84.86793539
0,344,-84.86793539
8,344,-84.70714038
16,344,-84.38714631
24,344,-83.91109775
32,344,-83.28359543
40,344,-82.51056339
48,344,-81.59908191
56,344,-80.55719408
64,344,-79.39369493
72,344,-78.11791192
80,344,-76.73948613
88,344,-75.26816209
96,344,-73.71359378
104,344,-72.08517228
112,344,-70.3918796
120,344,-68.64217091
128,344,-66.84388632
136,344,-65.00419157
144,344,-63.12954569
152,344,-61.22569309
160,344,-59.29767627
168,344,-57.3498656
176,344,-55.38600196
184,344,-53.40924844
192,344,-51.42224762
200,344,-49.42718118
208,344,-47.42582931
216,344,-45.41962791
224,344,-43.40972201
232,344,-41.39701436
240,344,-39.38220874
248,344,-37.36584776
256,344,-35.34834512
264,344,-33.33001281
272,344,-31.31108354
280,344,-29.29172902
288,344,-27.27207457
296,344,-25.25221068
304,344,-23.23220198
312,344,-21.21209417
320,344,-19.19191919
328,344,-17.17171717
336,344,-15.15151515
344,344,-13.13131313
352,344,-11.11111111
360,344,-9.090909091
368,344,-7.070707071
376,344,-5.050505051
384,344,-3.03030303
392,344,-1.01010101
400,344,1.01010101
408,344,3.03030303
416,344,5.050505051
424,344,7.070707071
432,344,9.090909091
440,344,11.11111111
448,344,13.13131313
456,344,15.15151515
464,344,17.17171717
472,344,19.19191919
480,344,21.21209417
488,344,23.23220198
496,344,25.25221068
504,344,27.27207457
512,344,29.29172902
520,344,31.31108354
528,344,33.33001281
536,344,35.34834512
544,344,37.36584776
552,344,39.38220874
560,344,41.39701436
568,344,43.40972201
576,344,45.41962791
584,344,47.42582931
592,344,49.42718118
600,344,51.42224762
608,344,53.40924844
616,344,55.38600196
624,344,57.3498656
632,344,59.29767627
640,344,61.22569309
648,344,63.12954569
656,344,65.00419157
664,344,66.84388632
672,344,68.64217091
680,344,70.3918796
688,344,72.08517228
696,344,73.71359378
704,344,75.26816209
712,344,76.73948613
720,344,78.11791192
728,344,79.39369493
736,344,80.55719408
744,344,81.59908191
752,344,82.51056339
760,344,83.28359543
768,344,83.91109775
776,344,84.38714631
784,344,84.70714038
792,344,84.86793539
0,352,-84.86793539
8,352,-84.70714038
16,352,-84.38714631
24,352,-83.91109775
32,352,-83.28359543
40,352,-82.51056339
48,352,-81.59908191
56,352,-80.55719408
64,352,-79.39369493
72,352,-78.11791192
80,352,-76.73948613
88,352,-75.26816209
96,352,-73.71359378
104,352,-72.08517228
112,352,-70.3918796
120,352,-68.64217091
128,352,-66.84388632
136,352,-65.00419157
144,352,-63.12954569
152,352,-61.22569309
160,352,-59.29767627
168,352,-57.3498656
176,352,-55.38600196
184,352,-53.40924844
192,352,-51.42224762
200,352,-49.42718118
208,352,-47.42582931
216,352,-45.41962791
224,352,-43.40972201
232,352,-41.39701436
240,352,-39.38220874
248,352,-37.36584776
256,352,-35.34834512
264,352,-33.33001281
272,352,-31.31108354
280,352,-29.29172902
288,352,-27.27207457
296,352,-25.25221068
304,352,-23.23220198
312,352,-21.21209417
320,352,-19.19191919
328,352,-17.17171717
336,352,-15.15151515
344,352,-13.13131313
352,352,-11.11111111
360,352,-9.090909091
368,352,-7.070707071
376,352,-5.050505051
384,352,-3.03030303
392,352,-1.01010101
400,352,1.01010101
408,352,3.03030303
416,352,5.050505051
424,352,7.070707071
432,352,9.090909091
440,352,11.11111111
448,352,13.13131313
456,352,15.15151515
464,352,17.17171717
472,352,19.19191919
480,352,21.21209417
488,352,23.23220198
496,352,25.25221068
504,352,27.27207457
512,352,29.29172902
520,352,31.31108354
528,352,33.33001281
536,352,35.34834512
544,352,37.36584776
552,352,39.38220874
560,352,41.39701436
568,352,43.40972201
576,352,45.41962791
584,352,47.42582931
592,352,49.42718118
600,352,51.42224762
608,352,53.40924844
616,352,55.38600196
624,352,57.3498656
632,352,59.29767627
640,352,61.22569309
648,352,63.12954569
656,352,65.00419157
664,352,66.84388632
672,352,68.64217091
680,352,70.3918796
688,352,72.08517228
696,352,73.71359378
704,352,75.26816209
712,352,76.73948613
720,352,78.11791192
728,352,79.39369493
736,352,80.55719408
744,352,81.59908191
752,352,82.51056339
760,352,83.28359543
768,352,83.91109775
776,352,84.38714631
784,352,84.70714038
792,352,84.86793539
0,360,-84.86793539
8,360,-84.70714038
16,360,-84.38714631
24,360,-83.91109775
32,360,-83.28359543
40,360,-82.51056339
48,360,-81.59908191
56,360,-80.55719408
64,360,-79.39369493
72,360,-78.11791192
80,360,-76.73948613
88,360,-75.26816209
96,360,-73.71359378
104,360,-72.08517228
112,360,-70.3918796
120,360,-68.64217091
128,360,-66.84388632
136,360,-65.00419157
144,360,-63.12954569
152,360,-61.22569309
160,360,-59.29767627
168,360,-57.3498656
176,360,-55.38600196
184,360,-53.40924844
192,360,-51.42224762
200,360,-49.42718118
208,360,-47.42582931
216,360,-45.41962791
224,360,-43.40972201
232,360,-41.39701436
240,360,-39.38220874
248,360,-37.36584776
256,360,-35.34834512
264,360,-33.33001281
272,360,-31.31108354
280,360,-29.29172902
288,360,-27.27207457
296,360,-25.25221068
304,360,-23.23220198
312,360,-21.21209417
320,360,-19.19191919
328,360,-17.17171717
336,360,-15.15151515
344,360,-13.13131313
352,360,-11.11111111
360,360,-9.090909091
368,360,-7.070707071
376,360,-5.050505051
384,360,-3.03030303
392,360,-1.01010101
400,360,1.01010101
408,360,3.03030303
416,360,5.050505051
424,360,7.070707071
432,360,9.090909091
440,360,11.11111111
448,360,13.13131313
456,360,15.15151515
464,360,17.17171717
472,360,19.19191919
480,360,21.21209417
488,360,23.23220198
496,360,25.25221068
504,360,27.27207457
512,360,29.29172902
520,360,31.31108354
528,360,33.33001281
536,360,35.34834512
544,360,37.36584776
552,360,39.38220874
560,360,41.39701436
568,360,43.40972201
576,360,45.41962791
584,360,47.42582931
592,360,49.42718118
600,360,51.42224762
608,360,53.40924844
616,360,55.38600196
624,360,57.3498656
632,360,59.29767627
640,360,61.22569309
648,360,63.12954569
656,360,65.00419157
664,360,66.84388632
672,360,68.64217091
680,360,70.3918796
688,360,72.08517228
696,360,73.71359378
704,360,75.26816209
712,360,76.73948613
720,360,78.11791192
728,360,79.39369493
736,360,80.55719408
744,360,81.59908191
752,360,82.51056339
760,360,83.28359543
768,360,83.91109775
776,360,84.38714631
784,360,84.70714038
792,360,84.86793539
0,368,-84.86793539
8,368,-84.70714038
16,368,-84.38714631
24,368,-83.91109775
32,368,-83.28359543
40,368,-82.51056339
48,368,-81.59908191
56,368,-80.55719408
64,368,-79.39369493
72,368,-78.11791192
80,368,-76.73948613
88,368,-75.26816209
96,368,-73.71359378
104,368,-72.08517228
112,368,-70.3918796
120,368,-68.64217091
128,368,-66.84388632
136,368,-65.00419157
144,368,-63.12954569
152,368,-61.22569309
160,368,-59.29767627
168,368,-57.3498656
176,368,-55.38600196
184,368,-53.40924844
192,368,-51.42224762
200,368,-49.42718118
208,368,-47.42582931
216,368,-45.41962791
224,368,-43.40972201
232,368,-41.39701436
240,368,-39.38220874
248,368,-37.36584776
256,368,-35.34834512
264,368,-33.33001281
272,368,-31.31108354
280,368,-29.29172902
288,368,-27.27207457
296,368,-25.25221068
304,368,-23.23220198
312,368,-21.21209417
320,368,-19.19191919
328,368,-17.17171717
336,368,-15.15151515
344,368,-13.13131313
352,368,-11.11111111
360,368,-9.090909091
368,368,-7.070707071
376,368,-5.050505051
384,368,-3.03030303
392,368,-1.01010101
400,368,1.01010101
408,368,3.03030303
416,368,5.050505051
424,368,7.070707071
432,368,9.090909091
440,368,11.11111111
448,368,13.13131313
456,368,15.15151515
464,368,17.17171717
472,368,19.19191919
480,368,21.21209417
488,368,23.23220198
496,368,25.25221068
504,368,27.27207457
512,368,29.29172902
520,368,31.31108354
528,368,33.33001281
536,368,35.34834512
544,368,37.36584776
552,368,39.38220874
560,368,41.39701436
568,368,43.40972201
576,368,45.41962791
584,368,47.42582931
592,368,49.42718118
600,368,51.42224762
608,368,53.40924844
616,368,55.38600196
624,368,57.3498656
632,368,59.29767627
640,368,61.22569309
648,368,63.12954569
656,368,65.00419157
664,368,66.84388632
672,368,68.64217091
680,368,70.3918796
688,368,72.08517228
696,368,73.71359378
704,368,75.26816209
712,368,76.73948613
720,368,78.11791192
728,368,79.39369493
736,368,80.55719408
744,368,81.59908191
752,368,82.51056339
760,368,83.28359543
768,368,83.91109775
776,368,84.38714631
784,368,84.70714038
792,368,84.86793539
0,376,-84.86793539
8,376,-84.70714038
16,376,-84.38714631
24,376,-83.91109775
32,376,-83.28359543
40,376,-82.51056339
48,376,-81.59908191
56,376,-80.55719408
64,376,-79.39369493
72,376,-78.11791192
80,376,-76.73948613
88,376,-75.26816209
96,376,-73.71359378
104,376,-72.08517228
112,376,-70.3918796
120,376,-68.64217091
128,376,-66.84388632
136,376,-65.00419157
144,376,-63.12954569
152,376,-61.22569309
160,376,-59.29767627
168,376,-57.3498656
176,376,-55.38600196
184,376,-53.40924844
192,376,-51.42224762
200,376,-49.42718118
208,376,-47.42582931
216,376,-45.41962791
224,376,-43.40972201
232,376,-41.39701436
240,376,-39.38220874
248,376,-37.36584776
256,376,-35.34834512
264,376,-33.33001281
272,376,-31.31108354
280,376,-29.29172902
288,376,-27.27207457
296,376,-25.25221068
304,376,-23.23220198
312,376,-21.21209417
320,376,-19.19191919
328,376,-17.17171717
336,376,-15.15151515
344,376,-13.13131313
352,376,-11.11111111
360,376,-9.090909091
368,376,-7.070707071
376,376,-5.050505051
384,376,-3.03030303
392,376,-1.01010101
400,376,1.01010101
408,376,3.03030303
416,376,5.050505051
424,376,7.070707071
432,376,9.090909091
440,376,11.11111111
